Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,
Date,,,,,,,,
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,29379.978828125,26626.5355859375,31.244094085358142
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,29445.7776953125,26678.338203125,31.958681171197796
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,29521.24234375,26727.168994140626,46.64420407994613
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,29585.906953125,26768.047294921875,37.946291190286985
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,29666.98703125,26809.53669921875,39.996215466128426
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,29736.9409765625,26849.058994140625,36.33231627359546
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,29791.2342578125,26888.46203125,37.62591233864739
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,29841.8578515625,26930.22740234375,30.22176941315945
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,29898.74515625,26970.696328125,50.09807275272173
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,29957.0344140625,27006.141025390625,61.20355640572695
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,29981.71453125,27040.06037109375,54.16728082157769
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,29969.7604296875,27073.60625,54.439288243598014
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,29959.4691015625,27105.922666015624,51.642408276795834
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,29933.8790234375,27139.820146484373,51.2460247721199
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,29908.5633984375,27170.645419921875,50.15708250906028
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,29887.12703125,27202.52375,53.56495284263857
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,29865.1113671875,27232.981845703125,38.982997446253385
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,29825.383671875,27261.33529296875,39.944402175051124
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,29756.949765625,27275.78521484375,20.414779716364478
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,29669.0338671875,27291.8323046875,18.22544849876641
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,29581.4129296875,27306.6169140625,19.146517182325994
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,29493.403046875,27318.945986328126,20.698800353934715
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,29403.47046875,27332.207333984374,18.121456968644083
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,29300.9748046875,27345.11900390625,6.597930748267075
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,29214.0559765625,27360.61796875,15.204020346664564
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,29127.0201171875,27376.65150390625,14.753406843100223
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,29049.78671875,27393.089296875,14.494379045352659
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,28963.1106640625,27406.81015625,14.045145508015779
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,28879.0537109375,27422.561630859374,15.933627907383794
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,28797.75203125,27443.9971875,13.930585575937656
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,28744.01046875,27474.378232421874,37.89637375984985
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,28677.5367578125,27501.510185546875,38.14235355923473
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,28588.33328125,27522.226533203124,43.01958123736281
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,28474.826796875,27542.1896484375,47.38990017856572
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,28385.52140625,27560.429619140625,47.62531776100457
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,28298.9966015625,27568.7382421875,47.70601361701227
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,28210.262265625,27579.68294921875,46.81082938857396
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,28122.944140625,27585.754853515624,47.3931618571413
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,28040.8776171875,27591.3146484375,42.38423519165978
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,27967.403046875,27600.877412109374,50.83292256840751
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,27889.6758203125,27606.25994140625,48.54835521784355
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,27809.4144921875,27613.5565625,48.84019490092268
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,27730.62296875,27621.7734765625,47.34267146756911
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,27632.1852734375,27627.849287109377,41.418990308949745
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,27565.313828125,27641.02537109375,29.17267841855883
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,27505.3325,27656.2901171875,38.15415370177015
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,27449.0265234375,27671.182421875,58.79554335109583
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,27396.9866015625,27686.611533203126,61.896901191990814
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,27341.9673046875,27703.716171875,60.38408968471522
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,27285.5126953125,27718.15435546875,58.55130201431221
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,27235.0921484375,27734.548427734375,63.997861286676404
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,27194.712265625,27758.790615234375,68.88678102406145
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,27143.8377734375,27782.68390625,67.94768729326998
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,27092.15125,27803.344501953125,54.17809748628302
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,27040.1690234375,27824.0935546875,59.370603846183094
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,26990.275,27845.89166015625,59.53283106791041
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,26934.568984375,27868.585390625,55.521151270325745
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,26879.701484375,27898.262685546873,67.65190289530508
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,26820.434921875,27928.41271484375,57.30461927236241
2023-09-27,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,26752.1794140625,27957.014248046875,52.6261794076922
2023-09-28,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,26701.38046875,27981.302236328123,58.83911611346731
2023-09-29,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,26651.023046875,27994.873173828124,55.47651891772831
2023-09-30,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,26602.4270703125,28005.9823828125,57.181505043932155
2023-10-01,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,26573.7827734375,28024.021328125,69.25495295329992
2023-10-02,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,26538.7401953125,28036.41130859375,59.713584016137105
2023-10-03,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,26499.1708984375,28036.441552734374,53.005535418578816
2023-10-04,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,26471.7518359375,28040.609130859375,58.48816631839803
2023-10-05,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,26446.0344921875,28037.4953125,61.30923025085447
2023-10-06,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,26471.6754296875,28038.392119140626,66.0106130624207
2023-10-07,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,26510.06109375,28037.357236328124,66.1895212494322
2023-10-08,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,26546.8387890625,28040.495498046876,70.96579627087561
2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,26574.7206640625,28036.7440234375,64.90207295260431
2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,26600.0582421875,28036.2326953125,63.26721910504277
2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,26616.8915234375,28033.12576171875,55.41640537907664
2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,26623.3946875,28026.93810546875,46.88787573084445
2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,26637.3947265625,28025.550537109375,49.419359049610385
2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,26653.6755078125,28023.51841796875,48.733712962518794
2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,26676.699296875,28017.57447265625,38.14530485091233
2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,26725.294765625,28020.003994140625,61.279424367326804
2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,26771.48671875,28019.6903125,61.23873374359029
2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,26783.505703125,28019.276845703123,56.44494874664034
2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,26811.9565234375,28021.8793359375,65.85643573763016
2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,26886.9860546875,28031.342978515626,69.10589897951377
2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,26969.3398046875,28040.09458984375,70.4905803530556
2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,27051.8417578125,28049.174150390623,71.45048482443556
2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,27194.1751171875,28074.384619140626,86.48958444773884
2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,27355.95734375,28104.262958984375,89.88042739096166
2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,27530.4141015625,28137.0380859375,96.26110073429341
2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,27698.48234375,28166.15607421875,93.65291585697204
2023-10-27,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,27851.874453125,28187.44017578125,90.89233056734807
2023-10-28,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,28015.5528515625,28206.71275390625,91.08537287238389
2023-10-29,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,28188.40890625,28228.709892578125,91.23578561879656
2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,28361.811640625,28249.226376953124,89.24023958858278
2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,28551.9141796875,28270.136787109375,90.6762282322701
2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,28743.9923828125,28295.730576171874,92.48090394045377
2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,28918.1907421875,28318.845009765624,86.68809371977314
2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,29082.04375,28345.28140625,82.71376668917367
2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,29251.5137890625,28368.704619140626,82.96628304506226
2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,29421.1352734375,28399.837998046874,82.45142369550265
2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,29591.1989453125,28433.794912109373,70.71746345655642
2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,29764.9845703125,28474.628173828125,67.93140695505713
2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,29933.8677734375,28513.817060546877,64.73640413138186
2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,30125.0901171875,28559.32576171875,77.55893013267237
2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,30340.0168359375,28608.26890625,84.2064854655202
2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,30551.186484375,28652.421171875,80.65610450910793
2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,30760.6890625,28695.580263671876,77.30859570426776
2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,30965.5996484375,28730.72310546875,69.52077827206887
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,31150.3828515625,28761.71,57.34427501157623
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,31383.6494921875,28804.87046875,66.2986503346282
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,31579.690546875,28839.300283203123,56.97366706271242
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,31771.19328125,28881.825859375,60.40577816808978
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,31964.6729296875,28921.351689453124,58.72165165238656
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,32173.045546875,28963.252880859374,62.448552435840085
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,32362.9096875,29006.399111328126,62.886278439056284
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,32528.570234375,29037.79625,51.72646439094335
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,32728.6174609375,29080.434833984375,57.325317469927626
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,32918.4219921875,29124.608046875,52.65475971506486
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,33124.509375,29174.7380859375,51.83947008774337
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,33321.51328125,29225.428173828124,53.00936368620016
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,33511.71890625,29274.715,51.89910085441892
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,33698.10046875,29325.98189453125,53.463997563769276
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,33903.0486328125,29381.112373046875,60.958732799111246
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,34112.3980859375,29436.484443359375,49.86445408433041
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,34329.1866015625,29490.39498046875,61.85962395748589
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,34567.825625,29547.875263671875,64.72768431432831
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,34820.104765625,29610.073671875,68.34365451706924
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,35082.4384375,29672.971611328125,67.09588984622995
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,35378.84734375,29748.7110546875,73.72169169151043
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,35690.0709765625,29834.66365234375,91.62968540750987
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,35996.684921875,29917.74794921875,86.52013225240744
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,36295.9713671875,30000.442138671875,83.51500628305912
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,36604.907265625,30087.018759765626,84.29247196353347
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,36885.76796875,30169.520048828126,80.36519705220891
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,37162.9937109375,30256.744453125,83.16380115059278
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,37387.992421875,30330.582578125,66.89090767166857
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,37555.2721875,30404.237236328125,65.81850478516688
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,37735.056484375,30484.3491796875,69.57665686204786
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,37905.47953125,30559.040810546874,70.6820821628423
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,38060.94171875,30629.96017578125,62.50545617216665
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,38227.548046875,30702.649013671875,61.071834876024006
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,38373.04984375,30773.37404296875,55.392152095987434
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,38534.751015625,30852.391875,52.65627706130332
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,38690.114296875,30927.4965625,41.2674141583708
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,38869.803671875,31010.38216796875,49.587286069595535
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,39038.441640625,31094.13259765625,52.57940828865687
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,39219.63484375,31185.32162109375,49.19125013810939
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,39399.77921875,31267.825419921875,50.06615644942473
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,39558.45765625,31351.176015625,46.50281078284354
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,39729.733359375,31436.700634765624,63.19472996555473
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,39879.393984375,31516.900771484376,55.42435178871389
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,40039.37984375,31604.85884765625,52.95357688711833
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,40178.83140625,31688.29728515625,48.02500114909307
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,40286.956953125,31769.281796875,50.896401802009336
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945,40383.815625,31850.472666015627,49.548220174536354
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810,40486.358359375,31936.175224609375,55.33327472608824
