Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2023-04-17,163.58033752441406,163.73874370809605,162.39232135968928,163.4417358903036,41516200,153.93413177490234,148.24889681074353,65.20782786943299
2023-04-18,164.80796813964844,165.73858561594125,163.99614775175192,164.44166704612937,49923000,154.17580535888672,148.4757334042902,68.7979838725572
2023-04-19,165.95639038085938,166.48109766330478,163.8872454167369,164.14465925023921,47720200,154.49521087646485,148.71195849856815,65.95347810253513
2023-04-20,164.98614501953125,166.19396563576217,163.90703130539762,164.43173852810273,52456400,154.73748291015625,148.928947652181,60.26796913042837
2023-04-21,163.37245178222656,164.78816747380588,162.84774448751364,163.4021510550257,58337300,155.00145324707032,149.11899375915527,50.30026960623605
2023-04-24,163.67933654785156,163.94664508043508,162.25371118266517,163.35262947612597,41949600,155.29232025146484,149.30808912004744,47.79182367002958
2023-04-25,162.13491821289062,164.64955210777222,162.09530911482935,163.5407390651718,48714100,155.5449725341797,149.47253564687875,45.35928258846512
2023-04-26,162.125,163.6298284131595,161.1745931859106,161.43199188421733,45498800,155.74119354248046,149.63269342350054,50.0
2023-04-27,166.72857666015625,166.8770729984066,163.54072434320634,163.54072434320634,64902300,156.04235595703125,149.84639196395875,58.54988737432837
2023-04-28,167.98590087890625,168.15421688581486,166.2038842356674,166.80779457565893,55209200,156.32649047851564,150.07033651846427,68.59506299569539
2023-05-01,167.89682006835938,168.74823448461532,166.95630783220886,167.58991750664728,52472900,156.6409197998047,150.28773265931665,72.61968032364257
2023-05-02,166.8572998046875,168.6492415594711,165.86728374647268,168.3918277162097,48425700,156.9575274658203,150.4873659984175,71.33467720255985
2023-05-03,165.77818298339844,169.21353985292495,165.4910849784499,167.80771888799373,65136000,157.33313995361328,150.669399533953,56.13241090708692
2023-05-04,164.13473510742188,165.3722550253471,162.66951575440282,163.24372680909343,81235400,157.66736938476564,150.82781524658202,51.73443040938476
2023-05-05,171.83709716796875,172.5598046719848,169.0551393113796,169.27294405611536,113316400,158.14594360351563,151.0721092224121,67.03433278327175
2023-05-08,171.76776123046875,172.1142728432519,170.39163971305302,170.75794076749395,55962800,158.67639373779298,151.30999027997598,65.07927482003734
2023-05-09,170.05503845214844,171.80735575023974,169.8867375588741,171.32225761857964,45326900,159.14863128662108,151.52300219102338,58.668279355793516
2023-05-10,171.8271484375,172.2924570953219,170.18371850163723,171.2925465255573,53724500,159.66640899658202,151.7511386657029,63.9934953462386
2023-05-11,172.0152587890625,172.8468685009711,170.45103188917147,172.11426641943214,49514700,160.22953002929688,151.97629555596245,68.77407602106194
2023-05-12,171.08338928222656,172.5605438773201,169.52690691086858,172.12433187191172,45497800,160.7621334838867,152.18626361888843,65.65808003035892
2023-05-15,170.5876922607422,171.71787100649163,169.99285497252012,171.6682987112497,37266700,161.18344512939453,152.38627914760423,68.70563430409129
2023-05-16,170.5876922607422,171.64846676768477,170.3200139683082,170.5083796138232,42110300,161.54931579589845,152.58199326710036,68.7358073837751
2023-05-17,171.20233154296875,171.4402543357864,168.9518826544196,170.23077817517168,57951600,161.97163360595704,152.78008197216278,62.02923857601439
2023-05-18,173.54200744628906,173.73037308197308,171.0932844370763,171.50966446616422,65496700,162.41559936523439,152.99862855610095,64.11778253206234
2023-05-19,173.65106201171875,174.8704617599002,173.43295602393476,174.8704617599002,55772400,162.90689056396485,153.21375807126364,64.6064082125267
2023-05-22,172.69932556152344,173.20494177332736,171.95578654636702,172.481219573557,43570900,163.42052978515625,153.41464021033846,64.89561943208318
2023-05-23,170.08206176757812,171.88639029719062,169.80447509030535,171.6385439691014,50747300,163.84281677246094,153.5847159405144,60.1756042936397
2023-05-24,170.35964965820312,170.93465495874622,169.0510289027881,169.61611066863975,45143500,164.22867889404296,153.75415971544055,65.73365297691223
2023-05-25,171.49974060058594,172.4018896852921,170.21093674442764,170.92473533776644,56058300,164.62942291259765,153.931615524292,48.72405725438867
2023-05-26,173.91871643066406,174.2557989304357,171.61871039409903,171.82690796374212,54835000,165.02191772460938,154.1295076124739,56.90757719051515
2023-05-30,175.7726287841797,177.44807247659148,175.04892170114425,175.43556138959772,55964400,165.46832122802735,154.3416950749416,68.1964573268921
2023-05-31,175.72305297851562,177.80496826079084,175.23726871202743,175.80236562165695,99625300,165.86621215820313,154.54928107400542,63.925692406706446
2023-06-01,178.53860473632812,178.56834509008664,175.4058230368041,176.16919408040303,68901800,166.28318939208984,154.7799476476816,69.63014798121445
2023-06-02,179.39117431640625,180.21402596420296,177.71573067078862,179.4704869589175,61945900,166.74592834472656,155.01434028262184,75.11979515098388
2023-06-05,178.03297424316406,183.35670847100744,176.50623240767692,181.05670243794387,121946500,167.1597232055664,155.2314972067779,71.39592194694146
2023-06-06,177.66616821289062,178.56831734898336,175.90148844243106,178.41961560329207,64848400,167.5400454711914,155.44116702926493,69.92181494457132
2023-06-07,176.28814697265625,179.64894264257165,175.79245430672572,176.90280103766142,61944600,167.93181365966797,155.63419462133336,63.72391745819464
2023-06-08,179.0144500732422,179.28211321134853,175.93124119908015,176.36743802214428,50214900,168.39058258056642,155.8486923777729,64.46538394522352
2023-06-09,179.4010772705078,180.66012561666918,179.07391833043295,179.93641863686977,48870700,168.79530639648436,156.06280496770685,64.979286033993
2023-06-12,182.20669555664062,182.30584013644759,179.4109969086846,179.70841552076647,54274900,169.2246600341797,156.2983355135531,72.58593402801189
2023-06-13,181.7308349609375,182.5635949733869,180.86833459999627,181.2252339092373,54929100,169.59420349121095,156.5254114014762,80.80756801430826
2023-06-14,182.3653564453125,182.80156847790326,180.45198972557984,181.79035105029212,57462900,169.95129180908202,156.75408348151012,81.16320077059814
2023-06-15,184.4075927734375,184.91320900884034,182.19680756750913,182.3752648056927,65433200,170.35991668701172,156.99665812442177,82.00593408040294
2023-06-16,183.32699584960938,185.37917099504176,182.6826013571641,185.12140109619045,101235600,170.78395660400392,157.22561758290166,74.98693069499525
2023-06-20,183.4162139892578,184.4968356108102,182.8213918043196,182.8213918043196,49799100,171.19196014404298,157.45139858640474,72.39982614232719
2023-06-21,182.37525939941406,183.8127651610623,181.01705115534045,183.30714894064778,49515700,171.63121978759764,157.66442303779797,68.4240153423935
2023-06-22,185.38905334472656,185.43862563579464,182.0877384404729,182.15714267343606,51245300,172.1551092529297,157.8993775319245,68.76698723120359
2023-06-23,185.0718231201172,185.94424713129428,183.41621128242684,183.9515678810459,53079300,172.68651428222657,158.12771741081687,66.03254854504817
2023-06-26,183.67398071289062,186.4300309660094,183.63431682484148,185.22053954530654,48088700,173.08185302734375,158.34060293833414,65.8851201366754
2023-06-27,186.43994140625,186.7671004131867,184.0705308354124,184.28863684003687,50730800,173.53944122314454,158.5728288760855,71.76598044916055
2023-06-28,187.6196746826172,188.26406909954764,185.9838949305078,186.31103877905792,51216800,174.0202279663086,158.81091777613906,78.39057275613996
2023-06-29,187.95675659179688,188.43263248114428,187.312362125066,187.45115547762376,46347300,174.48320373535157,159.04787581529075,75.45160250814521
2023-06-30,192.2990264892578,192.80462759541973,189.6123654098311,189.97918829297507,85069600,175.01005645751954,159.31603025620984,79.96329029028887
2023-07-03,190.80203247070312,192.20979786240994,190.1080506189076,192.11065327577057,31458200,175.52637420654298,159.56791827392578,71.26054150022193
2023-07-05,189.68174743652344,191.3175270975779,188.97785723169864,189.91968534956396,46920300,176.0525601196289,159.80691691807337,69.05896647907787
2023-07-06,190.15762329101562,190.365820872437,187.57010689891024,188.204592923582,45094300,176.58212585449218,160.0458988580178,68.8218339967566
2023-07-07,189.03733825683594,191.01020041329645,188.60114143984475,189.76106040417397,46778000,177.1201742553711,160.27239447832108,61.70420906371728
2023-07-10,186.9851837158203,188.3533002828443,185.42870151973196,187.62957811566648,59922200,177.6173779296875,160.47947036388308,58.8150466484931
2023-07-11,186.4597625732422,187.66925393721883,184.99251645839882,187.53046059023825,46638100,178.0120016479492,160.67931876549355,57.18296387739315
2023-07-12,188.13519287109375,190.04855924155865,186.84638895388292,188.0459566971953,60750200,178.41498748779296,160.88890559072712,63.19853092861004
2023-07-13,188.89854431152344,189.54295381895912,188.1450969456968,188.85889555641208,41342300,178.83502197265625,161.10109982346043,58.96654591613166
2023-07-14,189.0472869873047,189.53305615859267,187.99642086899894,188.59124304090398,41573900,179.27882171630858,161.31122153145927,60.24528663963281
2023-07-17,192.31884765625,192.64600663390738,190.15761974766676,190.24684079775338,50520200,179.80963500976563,161.54262172642038,70.31682120193246
2023-07-18,192.06109619140625,192.65593350366643,190.76238369122416,191.6843800124933,48353800,180.36816223144533,161.7686845002351,64.9762177720321
2023-07-19,193.4192657470703,196.52229125160747,190.99035981508428,191.43649527350667,80507300,180.79980560302735,162.0014093623442,65.30608793141775
2023-07-20,191.46627807617188,194.77750187069304,190.8417003977572,193.4093850998196,59581200,181.19377593994142,162.21648139675167,58.53429748631544
2023-07-21,190.28648376464844,193.29037980606682,189.58259359421706,192.42787949536395,71917800,181.5984048461914,162.4198872110118,44.21643361794978
2023-07-24,191.08950805664062,193.2309038397432,190.59381542873754,191.74382595603396,45377800,181.9836520385742,162.62614347608826,50.860456279321276
2023-07-25,191.95204162597656,192.76498493762563,191.25807485221583,191.66454650804036,37283200,182.3823876953125,162.8356141771589,56.901814308881534
2023-07-26,192.82444763183594,193.95462630849192,191.6546201978147,192.0015959886147,47471900,182.81720886230468,163.0483009392488,57.91642622318168
2023-07-27,191.5554656982422,195.50117489112708,190.89123937354253,194.33134751765755,47460200,183.2365643310547,163.24905562065018,57.409609126371215
2023-07-28,194.14297485351562,194.93608607706628,192.4675313646912,192.99296433573411,48291400,183.70766998291015,163.465097013887,70.41855395654017
2023-07-31,194.75765991210938,194.79732379964574,193.57790885902568,194.3710202090042,38824100,184.17877655029298,163.68240647845798,73.5509201476255
2023-08-01,193.9248809814453,195.0352276872512,193.59772201405482,194.54945856713078,35175100,184.58643402099608,163.89097526813376,67.25763859261961
2023-08-02,190.92098999023438,193.4985827896997,190.1972829299724,193.3597894476311,50389300,184.9318325805664,164.07611235527142,55.318078409186654
2023-08-03,189.5231475830078,190.71280705310875,189.04728682043563,189.91971082460205,61235200,185.2683090209961,164.2492214384533,51.1741575402706
2023-08-04,180.4221954345703,185.76576098167885,180.35279121043274,183.92178393074198,115799700,185.47511169433594,164.35849828977842,27.203633108018423
2023-08-07,177.30929565429688,181.5524242148805,175.82221746360614,180.56103875442,97576100,185.61410461425783,164.445416392896,24.52057437251142
2023-08-08,178.2510986328125,178.71705098279648,176.05022182613857,178.14204563329835,67823000,185.74913177490234,164.53745427449545,23.419108936995386
2023-08-09,176.65496826171875,179.37135459798415,175.48512561412892,179.3118738938821,60378500,185.80385681152345,164.61770271149692,23.715726902689
2023-08-10,176.4368438720703,179.1928938087059,176.07003615011226,177.93383023619305,54686900,185.81714111328125,164.6954602191323,24.553790704402886
2023-08-11,176.4964141845703,177.32037701982404,175.26544597344693,176.02984778529373,51988100,185.83260833740235,164.77259063720703,22.434767069511665
2023-08-14,178.15428161621094,178.38260392804418,176.01991561712387,176.67511718788185,43675600,185.824921875,164.85948473447328,24.69734753770284
2023-08-15,176.1588592529297,178.17408762934988,175.76177573799802,177.5784623569524,43622600,185.76027557373047,164.93238392491494,20.64724644255793
2023-08-16,175.28529357910156,177.24094603057796,175.2157956243564,175.84121662599503,46964900,185.70532196044923,164.9987487303905,20.93889952424351
2023-08-17,172.7340087890625,176.2184652373002,172.21778796969687,175.8511621348624,66062900,185.60667877197267,165.04801790273874,11.71065256759988
2023-08-18,173.22042846679688,173.82599075554495,170.70883778094841,171.04636032936088,61114200,185.54532440185548,165.09974202023278,11.303715596028454
2023-08-21,174.56060791015625,174.8485063914746,172.47589631953025,173.79622123414413,46311900,185.45624755859376,165.15924432142725,15.830912346360435
2023-08-22,175.9404754638672,176.38719824747957,174.96761015656983,175.77171419662545,42084200,185.38703552246093,165.2266270160675,21.959130420377562
2023-08-23,179.8022003173828,180.2290795956185,177.0325064942749,177.22112651388355,52722800,185.3389456176758,165.3171585272558,33.3407424220712
2023-08-24,175.0966796875,179.78233860000068,174.72936147404116,179.355459364837,54945800,185.20626251220702,165.3775259418252,39.25457217856819
2023-08-25,177.31045532226562,177.84651968096887,174.54076169805765,176.08940889849805,51449600,185.1051644897461,165.45073409753343,50.00242798779872
2023-08-28,178.87896728515625,179.27605088665493,177.25090028258217,178.77968881089737,43820700,184.99459197998047,165.53261356818967,51.28094815316589
2023-08-29,182.7803497314453,183.55467328918405,178.19396940518234,178.39251118833664,53003900,184.9836590576172,165.63714530251244,61.42231727075154
2023-08-30,186.28466796875,186.48322490340712,183.39585240180426,183.59439418869403,60813900,185.04102813720704,165.7615279691765,66.35883189402792
2023-08-31,186.5030517578125,187.7439567493299,186.1158900063697,186.47327124983738,60794500,185.123583984375,165.88572871042584,66.5354011063019
2023-09-01,188.0814971923828,188.538141753245,186.91007498628073,188.11127770079705,45732600,185.17743286132813,166.0178463799613,66.44733183065208
2023-09-05,188.3197479248047,188.5977094450193,186.24495831042893,186.91008160149724,45280000,185.24239135742187,166.14981029442782,71.39372074045441
2023-09-06,181.5791473388672,187.4759302206488,180.1496223799182,187.02919231015284,81755800,185.2004946899414,166.24057110057157,59.177746666654805
2023-09-07,176.26806640625,176.91334607803304,172.27731178924952,173.90537850075847,112488800,184.99705718994142,166.2992114239966,54.76950652551392
2023-09-08,176.88356018066406,178.92858440411607,176.4963984153427,177.05233659559462,65551300,184.78233489990234,166.36074833537256,54.92653912406775
2023-09-11,178.05499267578125,178.98815574028976,176.04968578063105,178.75983344187836,58953100,184.58429962158203,166.4283451234674,54.7210201335198
2023-09-12,175.01727294921875,178.81940831086655,173.54804542949864,178.18406545251986,90370200,184.23866455078124,166.4777067776384,48.80620285968311
2023-09-13,172.94247436523438,176.00998823848755,172.7141369128852,175.22572770658326,84267900,183.88147338867188,166.51464830671037,40.69986582257218
2023-09-14,174.46133422851562,174.81871550108795,172.3170465930817,172.73398888645488,60895800,183.5770651245117,166.5597999312661,49.05715662458539
2023-09-15,173.7366180419922,175.2157822233053,172.5552892315787,175.19592350235882,109205100,183.24864501953124,166.60034692624194,44.451251610384354
2023-09-18,176.67510986328125,178.07485448429676,174.8882034479176,175.19594549627539,67257600,183.00140045166015,166.65694671802305,46.71790807088475
2023-09-19,177.76710510253906,178.32302815377042,175.84121799808253,176.22837977645918,51826900,182.81703887939454,166.71901464195892,41.852247905453254
2023-09-20,174.21315002441406,178.3925098170354,174.1237933470795,177.95570880879336,58436200,182.57210662841797,166.760648727417,30.412426012941197
2023-09-21,172.66448974609375,175.01725608596104,172.59500693822505,173.27998896827123,63047900,182.26269256591797,166.79326663359754,28.474448667107822
2023-09-22,173.5182342529297,175.79158086544706,172.7836281326413,173.39911221131908,56725400,181.95508636474608,166.8302170051323,26.824704437995123
2023-09-25,174.79885864257812,175.6823824720043,172.88289328236814,172.93253251615403,46172700,181.67011779785156,166.87376149495444,29.17439308540166
2023-09-26,170.70883178710938,173.92524796713502,170.41101154694528,173.54802313417602,64588900,181.23791748046875,166.89460426828137,31.768312251469368
2023-09-27,169.18995666503906,171.78096710415326,167.8200077433672,171.36402481079512,66921800,180.7804946899414,166.9070115785341,36.39839620644297
2023-09-28,169.4480743408203,170.77832096236608,166.40040416763804,168.1078907839796,56294400,180.3010708618164,166.9206732062883,35.512663323395486
2023-09-29,169.96429443359375,171.81076180692196,169.10061419351356,170.76839850543928,51814200,179.87103118896485,166.93694925563221,33.82300716479766
2023-10-02,172.48580932617188,173.03181060107437,169.6863201427267,169.97421860938772,52164500,179.5150177001953,166.96646446877338,44.83176491698525
2023-10-03,171.14561462402344,172.36667607241205,169.5771240058018,171.0066338674304,49594600,179.11613983154297,166.9885763743567,46.218092291407196
2023-10-04,172.39645385742188,172.9424550881848,169.72602386786275,169.84514590084152,53020300,178.72502807617187,167.01703888742549,45.6043884654663
2023-10-05,173.6373748779297,174.17343922355133,171.42358924241523,172.52551359241795,48527900,178.34128662109376,167.05170033240194,49.79327941986018
2023-10-06,176.19857788085938,176.69493985175257,171.91992496763731,172.53542411202523,57224100,178.0341488647461,167.09934031963348,48.9915474692782
2023-10-09,177.68768310546875,177.74724412480685,174.52089096334598,175.52353680032698,42390800,177.70504302978514,167.15420219935282,49.8347028175786
2023-10-10,177.09207153320312,178.41239655260046,176.65527045637762,176.80418817680595,43698000,177.35173126220704,167.2054283299397,56.83321031553161
2023-10-11,178.49179077148438,178.54143000452555,176.30780084757703,176.90342620076967,47551100,177.0430694580078,167.2633071116912,63.92976937521065
2023-10-12,179.39517211914062,181.01330204161414,177.73730960362397,178.75982932462722,56743100,176.81255310058594,167.32520438213737,64.01516392040762
2023-10-13,177.54872131347656,180.60629838312414,176.84388049788197,180.10001451689263,51427100,176.5730645751953,167.37710040716956,56.38547181590962
2023-10-16,177.41964721679688,177.7770284883398,175.22572035442593,175.46397958471027,52517000,176.51301361083983,167.4278203405515,69.09603420786628
2023-10-17,175.861083984375,177.12184794550885,173.52819122938874,175.36472188998187,57549400,176.4840493774414,167.47019854981696,68.94031879765957
2023-10-18,174.56060791015625,176.2879533547619,173.8359235344459,174.3025050887744,54764400,176.4102395629883,167.50565059661866,63.70411816818696
2023-10-19,174.18338012695312,176.54605322348112,173.91534037415258,174.75914678442408,59302900,176.36080780029297,167.75840492248534,61.39413789238407
2023-10-20,171.62213134765625,174.14364366291989,171.3838721325441,174.03444341613093,64189300,176.2645135498047,167.99197700500488,47.67253091394755
2023-10-23,171.7412567138672,172.7439025281915,168.69358667928853,169.66646713238327,55980100,176.16941040039063,168.23276779174805,51.71823665501104
2023-10-24,172.1780548095703,172.40637709061713,170.2025285754243,171.79089305137515,43816600,176.04988586425782,168.45300689697265,49.33894214115684
2023-10-25,169.8551025390625,171.80083332633419,169.4083645680371,170.62942613878033,57157000,175.92381072998046,168.65901176452635,39.25548008443903
2023-10-26,165.67572021484375,170.13305676328346,164.4645956319317,169.1303957533013,70625300,175.73161926269532,168.84125312805176,22.623981377387366
2023-10-27,166.99603271484375,167.73065392902063,165.61614695891157,165.69556669674958,58499100,175.61685974121093,169.01645446777343,21.938401995383188
